val,DN_TID,x,y,UFID,NAME,SCLS,FMTA
82.00000000000000000,DT_171,126.993,37.581715,ARB0300000000005K,가회동,,
2725.00000000000000000,DT_172,126.973,37.536078,ARB0300000000044N,문배동,,
59302.00000000000000000,DT_173,126.998,37.615588,ARB030000000000VA,구기동,,
150739.00000000000000000,DT_174,127.070,37.672993,ARB030000000002L2,도봉동,,
1178.00000000000000000,DT_175,126.804,37.587115,ARB030000000000BQ,개화동,,
2722.00000000000000000,DT_176,126.890,37.542638,ARB030000000003R9,목동,,
478.00000000000000000,DT_177,126.972,37.582668,ARB0300000000012I,궁정동,,
259.00000000000000000,DT_178,126.973,37.566611,ARB0300000000046P,미근동,,
71494.00000000000000000,DT_179,127.075,37.531696,ARB030000000000ZE,구의동,,
39177.00000000000000000,DT_180,126.914,37.621543,ARB0300000000007M,갈현동,,
8429.00000000000000000,DT_181,126.934,37.558699,ARB030000000001T9,노고산동,,
352.00000000000000000,DT_182,127.008,37.571947,ARB030000000007SE,연지동,,
197.00000000000000000,DT_183,126.984,37.577400,ARB030000000004XG,사간동,,
1441.00000000000000000,DT_184,127.020,37.582398,ARB030000000004H0,보문동3가,,
5.00000000000000000,DT_185,126.980,37.575313,ARB0300000000060L,세종로,,
25.00000000000000000,DT_186,126.974,37.563142,ARB0300000000046P,미근동,,
12958.00000000000000000,DT_187,126.981,37.549902,ARB0300000000006L,갈월동,,
12.00000000000000000,DT_188,126.980,37.561700,ARB030000000001FV,남대문로4가,,
480.00000000000000000,DT_189,126.990,37.555222,ARB030000000001HX,남산동1가,,
32055.00000000000000000,DT_190,126.917,37.492674,ARB030000000000WB,구로동,,
6.00000000000000000,DT_191,126.985,37.564303,ARB030000000001DT,남대문로2가,,
31.00000000000000000,DT_192,126.987,37.560154,ARB030000000001HX,남산동1가,,
4704.00000000000000000,DT_193,126.969,37.531541,ARB0300000000044N,문배동,,
33872.00000000000000000,DT_194,127.056,37.513969,ARB030000000001WC,논현동,,
697.00000000000000000,DT_195,127.000,37.573753,ARB030000000007SE,연지동,,
2622.00000000000000000,DT_196,127.032,37.566513,ARB030000000002M3,도선동,,
717.00000000000000000,DT_197,126.820,37.547088,ARB030000000000L0,공항동,,
658.00000000000000000,DT_198,126.975,37.556100,ARB030000000001GW,남대문로5가,,
55507.00000000000000000,DT_199,127.031,37.665284,ARB030000000002L2,도봉동,,
2235.00000000000000000,DT_200,127.001,37.554995,ARB030000000003XF,묵정동,,
8960.00000000000000000,DT_201,126.825,37.481036,ARB030000000008CZ,오류동,,
501.00000000000000000,DT_202,126.973,37.542862,ARB0300000000006L,갈월동,,
70.00000000000000000,DT_203,126.992,37.564426,ARB030000000003L3,명동2가,,
58637.00000000000000000,DT_204,127.039,37.500078,ARB030000000001WC,논현동,,
59967.00000000000000000,DT_205,127.093,37.544413,ARB030000000000ZE,구의동,,
28367.00000000000000000,DT_206,126.919,37.575622,ARB030000000001BR,남가좌동,,
4427.00000000000000000,DT_207,126.966,37.558836,ARB030000000003FX,만리동1가,,
3553.00000000000000000,DT_208,126.894,37.522484,ARB0300000000024L,당산동2가,,
3.00000000000000000,DT_209,126.980,37.569522,ARB0300000000020H,다동,,
10454.00000000000000000,DT_210,127.001,37.526872,ARB030000000002TA,동빙고동,,
7705.00000000000000000,DT_211,126.906,37.571631,ARB030000000005H1,상암동,,
2605.00000000000000000,DT_212,127.002,37.587813,ARB030000000003M4,명륜1가,,
328.00000000000000000,DT_213,126.985,37.562903,ARB030000000001DT,남대문로2가,,
34460.00000000000000000,DT_214,127.106,37.599588,ARB030000000003HZ,망우동,,
1181.00000000000000000,DT_215,126.967,37.567916,ARB030000000000T8,교남동,,
612.00000000000000000,DT_216,126.968,37.579290,ARB030000000001XD,누상동,,
20.00000000000000000,DT_217,126.998,37.564254,ARB030000000009AY,을지로4가,,
73.00000000000000000,DT_218,126.972,37.575314,ARB030000000001Q6,내수동,,
21174.00000000000000000,DT_219,127.145,37.489727,ARB0300000000001G,가락동,,
6094.00000000000000000,DT_220,126.895,37.585573,ARB030000000005H1,상암동,,
66764.00000000000000000,DT_221,127.118,37.495686,ARB0300000000001G,가락동,,
7022.00000000000000000,DT_222,127.048,37.606170,ARB030000000005J3,상월곡동,,
14391.00000000000000000,DT_223,126.809,37.553918,ARB030000000000L0,공항동,,
77220.00000000000000000,DT_224,126.993,37.479494,ARB030000000001N3,남현동,,
4519.00000000000000000,DT_225,127.011,37.583880,ARB030000000002ZG,동소문동1가,,
26015.00000000000000000,DT_226,127.103,37.502726,ARB0300000000001G,가락동,,
55744.00000000000000000,DT_227,127.027,37.653358,ARB030000000004CV,방학동,,
10855.00000000000000000,DT_228,126.829,37.500433,ARB0300000000011H,궁동,,
8359.00000000000000000,DT_229,126.954,37.512448,ARB030000000001UA,노량진동,,
16854.00000000000000000,DT_230,127.173,37.567433,ARB0300000000008N,강일동,,
9889.00000000000000000,DT_231,126.943,37.549804,ARB030000000001T9,노고산동,,
2443.00000000000000000,DT_232,126.972,37.545407,ARB0300000000006L,갈월동,,
23481.00000000000000000,DT_233,127.043,37.543606,ARB0300000000017N,금호동4가,,
31.00000000000000000,DT_234,126.974,37.575321,ARB030000000001Q6,내수동,,
7972.00000000000000000,DT_235,126.901,37.532087,ARB0300000000026N,당산동4가,,
64614.00000000000000000,DT_236,127.063,37.499190,ARB030000000002FW,대치동,,
36936.00000000000000000,DT_237,127.050,37.615219,ARB0300000000047Q,미아동,,
74.00000000000000000,DT_238,126.992,37.561088,ARB030000000001JZ,남산동3가,,
16.00000000000000000,DT_239,126.983,37.561170,ARB030000000001DT,남대문로2가,,
91.00000000000000000,DT_240,126.998,37.566442,ARB0300000000051L,산림동,,
3389.00000000000000000,DT_241,127.034,37.563811,ARB030000000002M3,도선동,,
3255.00000000000000000,DT_242,127.023,37.583546,ARB030000000004FY,보문동1가,,
275.00000000000000000,DT_243,126.969,37.570870,ARB030000000000T8,교남동,,
1902.00000000000000000,DT_244,127.019,37.595196,ARB030000000002Q7,돈암동,,
136.00000000000000000,DT_245,126.978,37.562453,ARB030000000001FV,남대문로4가,,
2168.00000000000000000,DT_246,126.944,37.537135,ARB030000000003EW,마포동,,
544.00000000000000000,DT_247,126.970,37.580161,ARB030000000001XD,누상동,,
218.00000000000000000,DT_248,126.981,37.582798,ARB0300000000060L,세종로,,
17134.00000000000000000,DT_249,127.037,37.583775,ARB030000000007BX,안암동5가,,
4665.00000000000000000,DT_250,126.893,37.539367,ARB030000000003R9,목동,,
168741.00000000000000000,DT_251,126.847,37.540700,ARB030000000001P5,내발산동,,
116.00000000000000000,DT_252,126.992,37.562387,ARB030000000001JZ,남산동3가,,
10308.00000000000000000,DT_253,126.899,37.529039,ARB0300000000025M,당산동3가,,
11610.00000000000000000,DT_254,127.019,37.575574,ARB030000000004K3,보문동6가,,
76460.00000000000000000,DT_255,127.007,37.638327,ARB030000000006AV,수유동,,
15414.00000000000000000,DT_256,127.005,37.537543,ARB030000000004EX,보광동,,
1136.00000000000000000,DT_257,126.928,37.543592,ARB030000000005G0,상수동,,
35886.00000000000000000,DT_258,126.907,37.595614,ARB0300000000067S,수색동,,
7355.00000000000000000,DT_259,126.985,37.542886,ARB030000000008PC,용산동1가,,
49174.00000000000000000,DT_260,126.936,37.619156,ARB0300000000007M,갈현동,,
23544.00000000000000000,DT_261,126.928,37.528505,ARB0300000000022J,당산동,,
151.00000000000000000,DT_262,127.049,37.443321,ARB030000000007E0,양재동,,
65753.00000000000000000,DT_263,127.128,37.544376,ARB030000000000Q5,광장동,,
2294.00000000000000000,DT_264,127.021,37.593932,ARB030000000002Q7,돈암동,,
34959.00000000000000000,DT_265,126.833,37.552491,ARB030000000001P5,내발산동,,
720.00000000000000000,DT_266,126.998,37.572344,ARB030000000004Q9,봉익동,,
6288.00000000000000000,DT_267,126.904,37.536425,ARB0300000000022J,당산동,,
2141.00000000000000000,DT_268,127.006,37.574959,ARB030000000007QC,연건동,,
350.00000000000000000,DT_269,126.972,37.580560,ARB030000000001YE,누하동,,
2865.00000000000000000,DT_270,127.025,37.568462,ARB030000000005I2,상왕십리동,,
24.00000000000000000,DT_271,126.984,37.560168,ARB03000000000BC2,충무로1가,,
100526.00000000000000000,DT_272,127.089,37.582357,ARB030000000003HZ,망우동,,
28084.00000000000000000,DT_273,127.153,37.498487,ARB030000000000CR,거여동,,
13963.00000000000000000,DT_274,127.045,37.588796,ARB03000000000AB0,제기동,,
10658.00000000000000000,DT_275,127.105,37.464369,ARB030000000001O4,내곡동,,
395.00000000000000000,DT_276,126.998,37.575562,ARB030000000008J6,와룡동,,
19.00000000000000000,DT_277,126.989,37.560660,ARB030000000001HX,남산동1가,,
3.00000000000000000,DT_278,126.968,37.566526,ARB030000000000T8,교남동,,
14016.00000000000000000,DT_279,126.909,37.547023,ARB0300000000022J,당산동,,
71841.00000000000000000,DT_280,126.972,37.485623,ARB030000000001N3,남현동,,
791.00000000000000000,DT_281,126.893,37.512778,ARB030000000003ZH,문래동2가,,
2999.00000000000000000,DT_282,127.005,37.581404,ARB0300000000036O,동숭동,,
1064.00000000000000000,DT_283,126.996,37.562329,ARB030000000009PD,인현동1가,,
204.00000000000000000,DT_284,126.974,37.571588,ARB030000000001Q6,내수동,,
34029.00000000000000000,DT_285,127.078,37.600502,ARB030000000003WE,묵동,,
28321.00000000000000000,DT_286,127.063,37.599461,ARB030000000005RB,석관동,,
236.00000000000000000,DT_287,126.973,37.584698,ARB0300000000012I,궁정동,,
2819.00000000000000000,DT_288,126.925,37.557595,ARB030000000002S9,동교동,,
675.00000000000000000,DT_289,127.000,37.521302,ARB030000000002TA,동빙고동,,
191.00000000000000000,DT_290,127.015,37.564374,ARB030000000006L6,신당동,,
29227.00000000000000000,DT_291,127.039,37.604682,ARB0300000000019P,길음동,,
2.00000000000000000,DT_292,126.982,37.576777,ARB030000000004XG,사간동,,
3965.00000000000000000,DT_293,126.951,37.535486,ARB030000000002O5,도화동,,
50247.00000000000000000,DT_294,127.131,37.557805,ARB030000000000Q5,광장동,,
2553.00000000000000000,DT_295,126.964,37.571151,ARB030000000000U9,교북동,,
50541.00000000000000000,DT_296,127.123,37.485585,ARB0300000000001G,가락동,,
4176.00000000000000000,DT_297,126.969,37.537109,ARB0300000000044N,문배동,,
63743.00000000000000000,DT_298,127.089,37.563519,ARB0300000000010G,군자동,,
3153.00000000000000000,DT_299,127.028,37.588457,ARB030000000002Q7,돈암동,,
3464.00000000000000000,DT_300,126.889,37.523190,ARB0300000000043M,문래동6가,,
2397.00000000000000000,DT_301,127.011,37.591757,ARB030000000002Q7,돈암동,,
23141.00000000000000000,DT_302,126.942,37.511570,ARB030000000001UA,노량진동,,
42019.00000000000000000,DT_303,127.063,37.480277,ARB030000000000AP,개포동,,
5175.00000000000000000,DT_304,127.048,37.558904,ARB030000000003CU,마장동,,
57.00000000000000000,DT_305,126.994,37.564588,ARB0300000000099X,을지로3가,,
11983.00000000000000000,DT_306,126.937,37.548577,ARB030000000000YD,구수동,,
89529.00000000000000000,DT_307,127.044,37.647746,ARB030000000004CV,방학동,,
24.00000000000000000,DT_308,126.998,37.570672,ARB030000000003SA,묘동,,
546.00000000000000000,DT_309,127.020,37.586498,ARB030000000004GZ,보문동2가,,
23316.00000000000000000,DT_310,126.962,37.505493,ARB030000000004M5,본동,,
3807.00000000000000000,DT_311,126.993,37.588221,ARB030000000000FU,계동,,
1149.00000000000000000,DT_312,126.904,37.517891,ARB0300000000023K,당산동1가,,
37729.00000000000000000,DT_313,126.905,37.565659,ARB030000000003I0,망원동,,
115.00000000000000000,DT_314,126.988,37.576389,ARB030000000000ET,경운동,,
34909.00000000000000000,DT_315,127.114,37.505108,ARB0300000000001G,가락동,,
25114.00000000000000000,DT_316,127.092,37.501902,ARB030000000002FW,대치동,,
4815.00000000000000000,DT_317,126.960,37.537659,ARB030000000002N4,도원동,,
271.00000000000000000,DT_318,126.947,37.572631,ARB030000000002DU,대신동,,
1478.00000000000000000,DT_319,126.963,37.583539,ARB030000000001XD,누상동,,
14335.00000000000000000,DT_320,126.978,37.464112,ARB030000000001N3,남현동,,
